name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989940	1609994498	10004558	False	None	False	3	False	0.0	0	0	0	0	0	None	None	42750000000	-1	42750000000	-1	42750000000	0	None	0	0	0	False	False	9	0	0
Ví Thời Trang Nam Cầm Tay  Đẳng Cấp Âu Mỹ  VITOMJERRY07	TP. Hồ Chí Minh	1588522738	1609994498	21471760	False	None	False	2	False	0.0	0	0	0	0	0	None	None	7200000000	-1	7200000000	-1	7200000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1606129805	1609994498	3864693	False	48%	False	24	False	0.0	0	0	0	0	0	None	None	13940000000	26830000000	22940000000	43180000000	13940000000	26830000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1605074751	1609994498	4919747	False	None	False	9	False	0.0	0	0	0	0	0	None	None	32360000000	-1	37820000000	-1	32360000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam kiểu dáng đơn giản	Nước ngoài	1603933241	1609994498	6061257	False	None	False	4	False	0.0	0	0	0	0	0	None	None	54310000000	-1	61360000000	-1	54310000000	0	None	0	0	0	False	False	4	0	0
[Dts123]  Ví Cầm Tay Thời Trang Nam Phong Cách Doanh Nhân  hang dep	Hà Nội	1600273727	1609994498	9720771	False	None	False	2	False	0.0	0	0	0	0	0	None	None	33400000000	-1	33400000000	-1	33400000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Hàn Quốc TC-06 Bag Store 247 Chất liệu vải polyester dệt trơn	Hà Nội	1599041341	1609994498	10953157	False	43%	False	1	False	0.0	0	0	0	0	0	None	None	12900000000	22500000000	12900000000	22500000000	12900000000	22500000000	None	0	1	0	False	False	9	0	0
Túi Đeo Chéo Nhiều Ngăn Thời Trang Nam	Nước ngoài	1599012580	1609994498	10981918	False	None	False	5	False	0.0	0	0	0	0	0	None	None	74030000000	-1	74030000000	-1	74030000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam 2020	Nước ngoài	1600075494	1609994498	9919004	False	None	False	10	False	0.0	0	0	0	0	0	None	None	30530000000	-1	33040000000	-1	30530000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1598263546	1609994498	11730952	False	None	False	3	False	0.0	0	0	0	0	0	None	None	14440000000	-1	14440000000	-1	14440000000	0	None	0	0	0	False	False	8	0	0
Balo Thời Trang Nam Chất Liệu Da Bò Cao Cấp GC433215	TP. Hồ Chí Minh	1574131175	1609994498	35863323	False	None	False	1	False	0.0	0	0	0	0	0	None	None	170000000000	-1	170000000000	-1	170000000000	0	None	1	1	0	False	False	9	0	0
Bóp ví thời trang nam tiện dụng thời trang	Hà Nội	1593266572	1609994498	16727926	False	49%	False	2	False	0.0	0	0	0	0	0	None	None	6900000000	13500000000	6900000000	13500000000	6900000000	13500000000	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1597801298	1609994498	12193200	False	45%	False	10	False	0.0	0	0	0	0	0	None	None	12980000000	23680000000	16180000000	29200000000	12980000000	23680000000	None	0	0	0	False	False	6	0	0
Túi Xách Tay Đựng Laptop Thời Trang Nam	Nước ngoài	1592110883	1609994498	17883615	False	None	False	45	False	0.0	0	0	0	0	0	None	None	41260000000	-1	61480000000	-1	41260000000	0	None	0	0	0	False	False	5	0	0
Túi Xách Canvas Đeo Chéo Thời Trang Nam	Nước ngoài	1587019398	1609994498	22975100	True	40%	False	5	False	0.0	0	0	0	0	0	None	None	14280000000	23800000000	14280000000	23800000000	14280000000	23800000000	None	1	1	0	False	False	4	0	0
[Nhung123] Túi đeo chéo 🎒 Free Ship 🎒 Túi đeo vai thời trang nam	None	1607187249	1609994498	2807249	False	None	False	5	False	0.0	0	0	0	0	0	None	None	16940000000	-1	16940000000	-1	16940000000	0	None	0	0	0	False	False	9	0	0
TÚI DU LỊCH THỜI TRANG NAM DZ11	Hải Phòng	1585064612	1609994498	24929886	False	None	False	1	False	0.0	0	0	0	0	0	None	None	55000000000	-1	55000000000	-1	55000000000	0	None	76	0	0	False	False	7	0	0
Túi thời trang nam công sở phong cách Châu Âu	Thái Bình	1597392252	1609994498	12602246	False	None	False	2	False	0.0	0	0	0	0	0	None	None	107500000000	-1	107500000000	-1	107500000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Canvas Đeo Chéo Thời Trang Nam	Nước ngoài	1578208704	1609994498	31785794	False	None	False	3	False	0.0	0	0	0	0	0	None	None	41000000000	-1	41000000000	-1	41000000000	0	None	0	0	0	False	False	3	0	0
Túi Ipad Thời Trang Nam	TP. Hồ Chí Minh	1572853821	1609994498	37140677	True	50%	False	1	False	0.0	0	0	0	0	0	None	None	16500000000	33000000000	16500000000	33000000000	16500000000	33000000000	None	0	0	0	False	True	5	0	0
Túi Da Đeo Chéo Thời Trang Nam	Nước ngoài	1605688161	1609994498	4306337	False	None	False	20	False	0.0	0	0	0	0	0	None	None	41780000000	-1	70230000000	-1	41780000000	0	None	0	0	0	False	False	7	0	0
Túi đeo chéo thời trang nam Mazzy Star MS 5018 Phụ kiện CNS	TP. Hồ Chí Minh	1605626494	1609994498	4368004	False	None	False	1	False	0.0	0	0	0	0	0	None	None	40100000000	-1	40100000000	-1	40100000000	0	None	0	0	0	False	False	9	0	0
Túi xách thời trang nam FENDI	Hà Nội	1604909517	1609994498	5084981	False	20%	False	4	False	0.0	0	0	0	0	0	None	None	214400000000	268000000000	214400000000	268000000000	214400000000	268000000000	None	0	7	0	False	False	9	0	0
HÀNG NHẬP KHẨU -  Túi Đeo Chéo Thời Trang Nam 5 Màu Phong Cách (T_07) - Hàng Nhập Khẩu	Hưng Yên	1607845165	1609994498	2149333	False	None	False	5	False	0.0	0	0	0	0	0	None	None	54000000000	-1	54000000000	-1	54000000000	0	None	0	0	0	False	False	9	1	0
Túi đeo chéo nam ♥ Freeship ♥ Túi chéo da thời trang nam WEIXIER đẳng cấp chính hãng TK1	Hà Nội	1601965696	1609994498	8028802	False	None	False	2	False	0.0	0	0	0	0	0	None	None	59200000000	-1	59200000000	-1	59200000000	0	None	268	1	0	False	False	6	0	0
Ví tiền  da  thời trang nam	Nước ngoài	1572846422	1609994498	37148076	False	31%	False	0	False	0.0	0	0	0	0	0	None	None	7600000000	11062500000	7600000000	11062500000	7600000000	11062500000	None	0	0	0	False	False	9	0	0
Dây Thắt Lưng Da Thời Trang Nam Lịch Lãm	Nước ngoài	1591784481	1609994498	18210017	False	40%	False	45	False	0.0	0	0	0	0	0	None	None	43580000000	72090000000	43580000000	72090000000	43580000000	72090000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Cao Cấp L180130	TP. Hồ Chí Minh	1574933455	1609994498	35061043	False	None	False	1	False	0.0	0	0	0	0	0	None	None	120000000000	-1	120000000000	-1	120000000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1599989924	1609994498	10004574	False	None	False	5	False	0.0	0	0	0	0	0	None	None	38300000000	-1	38300000000	-1	38300000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam N505	Hòa Bình	1589034102	1609994498	20960396	False	9%	False	3	False	0.0	0	0	0	0	0	None	None	9900000000	10900000000	9900000000	10900000000	9900000000	10900000000	None	0	0	0	False	False	9	0	0
Túi đeo chéo OZUKO không thấm nước chống trộm có cổng USB thời trang nam - Hàng nhập khẩu	Hà Nội	1589339004	1609994498	20655494	False	None	False	6	False	0.0	0	0	0	0	0	None	None	87500000000	-1	87500000000	-1	87500000000	0	None	0	0	0	False	False	9	0	0
Balo nam Đi Học Hàn Quốc Balo Thời Trang Nam Công Nghệ Màu Đen Combo Tai Nghe -Hàng nhập khẩu	Hà Nội	1572000233	1609994498	37994265	False	None	False	3	False	0.0	0	0	0	0	0	None	None	65000000000	-1	65000000000	-1	65000000000	0	None	0	0	0	False	False	8	0	0
Balo Thời Trang Nam Da Bò C434185	TP. Hồ Chí Minh	1575724458	1609994498	34270040	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	0	0	False	False	9	0	0
Balo thời trang nam m40528 màu đen cao cấp	TP. Hồ Chí Minh	1599847635	1609994498	10146863	False	None	False	1	False	0.0	0	0	0	0	0	None	None	690000000000	-1	690000000000	-1	690000000000	0	None	0	3	0	False	False	4	0	0
Ví Da Cầm Tay Jeep Thời Trang Nam	Nước ngoài	1603965500	1609994498	6028998	False	None	False	3	False	0.0	0	0	0	0	0	None	None	24670000000	-1	24670000000	-1	24670000000	0	None	0	0	0	False	False	9	0	0
Ví Da Nhiều Màu Sắc Thời Trang Nam Cao Cấp Contessa2 2019	Nước ngoài	1599002617	1609994498	10991881	False	50%	False	5	False	0.0	0	0	0	0	0	None	None	6460000000	12850000000	6610000000	13150000000	6460000000	12850000000	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1597856357	1609994498	12138141	False	49%	False	5	False	0.0	0	0	0	0	0	None	None	20830000000	40970000000	24230000000	47390000000	20830000000	40970000000	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Thời Trang Nam 2020	Nước ngoài	1606655193	1609994498	3339305	False	50%	False	9	False	0.0	0	0	0	0	0	None	None	26156100000	52312100000	26156100000	52312100000	26156100000	52312100000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam 2019	Nước ngoài	1585657209	1609994498	24337289	False	None	False	22	False	0.0	0	0	0	0	0	None	None	25100000000	-1	29600000000	-1	25100000000	0	None	0	0	0	False	False	9	0	0
[HOT] [Hot] BaLo thời trang nam  G060220 .	TP. Hồ Chí Minh	1571395916	1609994498	38598582	False	None	False	1	False	0.0	0	0	0	0	0	None	None	160000000000	-1	160000000000	-1	160000000000	0	None	1	0	0	False	True	9	0	0
Ba Lô Thời Trang Nam In Hình Độc Đáo	Nước ngoài	1606657903	1609994498	3336595	False	None	False	6	False	0.0	0	0	0	0	0	None	None	74160000000	-1	74160000000	-1	74160000000	0	None	0	0	0	False	False	5	0	0
Balo đi học hàn quốc balo thời trang nam công nghệ màu đen Combo tai nghe - Hàng nhập khẩu	Hà Nội	1589338696	1609994498	20655802	False	None	False	2	False	0.0	0	0	0	0	0	None	None	67000000000	-1	67000000000	-1	67000000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1595222538	1609994498	14771960	False	None	False	1	False	0.0	0	0	0	0	0	None	None	80620000000	-1	80620000000	-1	80620000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam Zorrenta T1942	Hà Nội	1575598719	1609994498	34395779	False	15%	False	1	False	0.0	0	0	0	0	0	None	None	12750000000	15000000000	12750000000	15000000000	12750000000	15000000000	None	289	0	0	False	True	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1605940888	1609994498	4053610	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	48960000000	97420000000	48960000000	97420000000	48960000000	97420000000	None	0	0	0	False	False	7	0	0
Balo thời trang nam ❣️freship❣️ balo gucci	Hà Nội	1605695526	1609994498	4298972	False	None	False	6	False	0.0	0	0	0	0	0	None	None	15890000000	-1	15890000000	-1	15890000000	0	None	0	3	0	False	False	9	1	0
Túi Xách Tay Jeep Thời Trang Nam	Nước ngoài	1603967588	1609994498	6026910	False	None	False	3	False	0.0	0	0	0	0	0	None	None	41140000000	-1	41140000000	-1	41140000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1605511788	1609994498	4482710	False	46%	False	17	False	0.0	0	0	0	0	0	None	None	16100000000	29850000000	21350000000	39390000000	16100000000	29850000000	None	0	0	0	False	False	8	0	0
[Nhung123] Túi đeo chéo 🎒 Free Ship 🎒 Túi đeo vai thời trang nam	None	1607187242	1609994498	2807256	False	None	False	5	False	0.0	0	0	0	0	0	None	None	16940000000	-1	16940000000	-1	16940000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1605070054	1609994498	4924444	False	46%	False	20	False	0.0	0	0	0	0	0	None	None	15880000000	29580000000	22680000000	41940000000	15880000000	29580000000	None	0	0	0	False	False	9	0	0
Túi đeo chéo ngực thời trang nam	Nước ngoài	1588254409	1609994498	21740089	False	50%	False	1	False	0.0	0	0	0	0	0	None	None	29690000000	59080000000	29690000000	59080000000	29690000000	59080000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1603919465	1609994498	6075033	False	37%	False	12	False	0.0	0	0	0	0	0	None	None	18200000000	28700000000	25100000000	39300000000	18200000000	28700000000	None	0	0	0	False	False	8	0	0
Ví Da Cầm Tay Khóa Kéo Thời Trang Nam	Nước ngoài	1599989680	1609994498	10004818	False	None	False	4	False	0.0	0	0	0	0	0	None	None	44230000000	-1	44230000000	-1	44230000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Mr 8109	Nước ngoài	1603966553	1609994498	6027945	False	43%	False	1	False	0.0	0	0	0	0	0	None	None	42900000000	75030000000	42900000000	75030000000	42900000000	75030000000	None	0	4	0	False	False	9	0	0
Túi Xách Canvas Thời Trang Nam	Nước ngoài	1603895218	1609994498	6099280	False	29%	False	6	False	0.0	0	0	0	0	0	None	None	23940000000	33760000000	23940000000	33760000000	23940000000	33760000000	None	0	0	0	False	False	5	0	0
Thắt lưng da thời trang nam công sở	Nước ngoài	1597759416	1609994498	12235082	False	None	False	1	False	0.0	0	0	0	0	0	None	None	34830000000	-1	34830000000	-1	34830000000	0	None	0	0	0	False	False	9	0	0
[DA THẬT] Ví Da Thời Trang Nam Thanh Lịch Tối Giản Đen 11 Ngăn Tiện Lợi | W008	TP. Hồ Chí Minh	1596510278	1609994498	13484220	False	None	False	2	False	0.0	0	0	0	0	0	None	None	35900000000	-1	35900000000	-1	35900000000	0	None	2	1	0	False	False	9	0	0
Balo Thời Trang Nam Cao Cấp C435185	TP. Hồ Chí Minh	1574933348	1609994498	35061150	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	1	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1594877286	1609994498	15117212	False	None	False	1	False	0.0	0	0	0	0	0	None	None	17730000000	-1	17730000000	-1	17730000000	0	None	0	0	0	False	False	9	0	0
TÚI ĐEO CHÉO DA THỜI TRANG NAM (TREND 1)	TP. Hồ Chí Minh	1588402393	1609994498	21592105	False	None	False	1	False	0.0	0	0	0	0	0	None	None	7200000000	-1	7200000000	-1	7200000000	0	None	0	0	0	False	False	6	0	0
Balo Thời Trang Nam Cao Cấp FD395180	TP. Hồ Chí Minh	1574932262	1609994498	35062236	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989921	1609994498	10004577	False	None	False	3	False	0.0	0	0	0	0	0	None	None	38300000000	-1	38300000000	-1	38300000000	0	None	0	0	0	False	False	9	0	0
[Dts123]  Ví Cầm Tay Thời Trang Nam Phong Cách Doanh Nhân hang dep	Hà Nội	1600270537	1609994498	9723961	False	None	False	2	False	0.0	0	0	0	0	0	None	None	33500000000	-1	33500000000	-1	33500000000	0	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam GC003150	TP. Hồ Chí Minh	1575726033	1609994498	34268465	False	None	False	1	False	0.0	0	0	0	0	0	None	None	130000000000	-1	130000000000	-1	130000000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1606131397	1609994498	3863101	False	49%	False	10	False	0.0	0	0	0	0	0	None	None	11470000000	22350000000	17110000000	32600000000	11470000000	22350000000	None	0	0	0	False	False	9	0	0
Phụ kiện thời trang nam mạ vàng đơn giản đẹp mắt	Nước ngoài	1599229709	1609994498	10764789	False	None	False	2	False	0.0	0	0	0	0	0	None	None	58820000000	-1	69390000000	-1	58820000000	0	None	0	0	0	False	False	9	0	0
-Hàng nhập khẩu TÚI ĐEO CHÉO DA THỜI TRANG NAM CAO CẤP (kèm ảnh thật cuối trang) Liên hệ mua hàng  084.209.1989	Hà Nội	1599531232	1609994498	10463266	False	None	False	1	False	0.0	0	0	0	0	0	None	None	47200000000	-1	47200000000	-1	47200000000	0	None	0	0	0	False	False	7	0	0
Túi đeo chéo 🎒 Free Ship 🎒 Túi đeo vai thời trang nam   [NVMH]	Hà Nội	1607181046	1609994498	2813452	False	None	False	5	False	0.0	0	0	0	0	0	None	None	20330000000	-1	20330000000	-1	20330000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Canvas Thời Trang Nam	Nước ngoài	1598374061	1609994498	11620437	False	43%	False	6	False	0.0	0	0	0	0	0	None	None	23000000000	40500000000	23000000000	40500000000	23000000000	40500000000	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam 2020	Nước ngoài	1606653958	1609994498	3340540	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	34197300000	68394500000	34197300000	68394500000	34197300000	68394500000	None	0	2	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1597800455	1609994498	12194043	False	48%	False	3	False	0.0	0	0	0	0	0	None	None	26300000000	50670000000	26300000000	50670000000	26300000000	50670000000	None	0	0	0	False	False	4	0	0
Túi đeo chéo HUTALEATHER thời trang nam cao cấp - thể hiện cá tính trẻ trung năng động VNA27	Hà Nội	1597229590	1609994498	12764908	False	48%	False	1	False	0.0	0	0	0	0	0	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	0	3	0	False	False	9	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1595654396	1609994498	14340102	False	None	False	6	False	0.0	0	0	0	0	0	None	None	82110000000	-1	95590000000	-1	82110000000	0	None	0	0	0	False	False	9	0	0
[ FREESHIP ]Túi công sở thời trang nam cao cấp Banoroo - Túi đeo chéo nam thời trang	Hà Nội	1593671381	1609994498	16323117	False	None	False	2	False	0.0	0	0	0	0	0	None	None	59800000000	-1	59800000000	-1	59800000000	0	None	0	2	0	False	False	9	0	0
Balo Thời Trang Nam Da Bò Cao Cấp C434185	TP. Hồ Chí Minh	1574131367	1609994498	35863131	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	1	0	0	False	False	9	0	0
Túi Đeo Chéo Canvas Thời Trang Nam	Nước ngoài	1598543641	1609994498	11450857	False	46%	False	6	False	0.0	0	0	0	0	0	None	None	37210000000	69360000000	43290000000	80430000000	37210000000	69360000000	None	0	0	0	False	False	5	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1597914523	1609994498	12079975	False	43%	False	4	False	0.0	0	0	0	0	0	None	None	26690000000	46860000000	35720000000	62430000000	26690000000	46860000000	None	0	0	0	False	False	4	0	0
Túi Da Đeo Chéo Thời Trang Nam	Nước ngoài	1592155407	1609994498	17839091	False	None	False	3	False	0.0	0	0	0	0	0	None	None	99030000000	-1	99030000000	-1	99030000000	0	None	0	0	0	False	False	9	0	0
ví nam LV❣️freeship❣️ví thời trang nam	Hà Nội	1605695655	1609994498	4298843	False	None	False	8	False	0.0	0	0	0	0	0	None	None	8790000000	-1	8790000000	-1	8790000000	0	None	0	0	0	False	False	7	0	0
(Hàng Đặt Trước) Balo Thời Trang Nam Chống Móc Túi	Đắk Lắk	1590420698	1609994498	19573800	False	None	False	1	False	0.0	0	0	0	0	0	None	None	35000000000	-1	35000000000	-1	35000000000	0	None	0	3	0	False	False	8	0	0
Thắt lưng da bện phối khóa kim loại thời trang nam	Nước ngoài	1589766607	1609994498	20227891	False	38%	False	2	False	0.0	0	0	0	0	0	None	None	7930000000	12810000000	7930000000	12810000000	7930000000	12810000000	None	0	0	0	False	False	9	0	0
[Loại 1 Tốt Nhất] (FREE SHIP 50K) Balo nam Đi Học Hàn Quốc Balo Thời Trang Nam Công Nghệ Màu Đen Combo Tai Nghe	Hà Nội	1588924498	1609994498	21070000	False	37%	False	3	False	0.0	0	0	0	0	0	None	None	18900000000	30000000000	18900000000	30000000000	18900000000	30000000000	None	0	0	0	False	True	8	0	0
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1603970463	1609994498	6024035	False	None	False	4	False	0.0	0	0	0	0	0	None	None	35150000000	-1	35150000000	-1	35150000000	0	None	0	0	0	False	False	9	0	0
Balo leo núi cắm trại chống thấm thời trang nam cao cấp	Nước ngoài	1588242420	1609994498	21752078	False	50%	False	1	False	0.0	0	0	0	0	0	None	None	16980000000	33780000000	16980000000	33780000000	16980000000	33780000000	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Thời Trang Nam 5 Màu Phong Cách (T_07) - Hàng nhập khẩu	Hà Nội	1589339717	1609994498	20654781	False	None	False	5	False	0.0	0	0	0	0	0	None	None	54000000000	-1	54000000000	-1	54000000000	0	None	0	0	0	False	False	9	0	0
Ví Da Ngựa Thời Trang Nam Cao Cấp Pam111 441	Nước ngoài	1608693883	1609994498	1300615	False	None	False	24	False	0.0	0	0	0	0	0	None	None	38560000000	-1	38560000000	-1	38560000000	0	None	0	0	0	False	False	7	0	0
Balo surge transit màu đỏ balo thời trang nam balo thời trang nữ balo du lịch đẹp	TP. Hồ Chí Minh	1597638926	1609994498	12355572	False	33%	False	1	False	0.0	0	0	0	0	0	None	None	56500000000	84500000000	56500000000	84500000000	56500000000	84500000000	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam Cao Cấp - Túi Dã Ngoại Chất Liệu Vải Dù Chống Nước KABE06	Hà Nội	1580994898	1609994498	28999600	False	48%	False	1	False	0.0	0	0	0	0	0	None	None	20900000000	39900000000	20900000000	39900000000	20900000000	39900000000	None	0	0	0	False	True	6	1	0
Túi da đeo chéo thời trang nam tích hợp cổng USB phong cách Hàn Quốc	Hà Nội	1607324290	1609994498	2670208	False	None	False	1	False	0.0	0	0	0	0	0	None	None	16000000000	-1	16000000000	-1	16000000000	0	None	0	1	0	False	False	8	0	0
(FREESHIP)Túi đeo chéo -Túi thời trang nam có cổng sạc USB và lỗ tai nghe vải đa năng phong cách Hàn Quốc BỀN ĐẸP	Hà Nội	1606299688	1609994498	3694810	False	None	False	1	False	0.0	0	0	0	0	0	None	None	10900000000	-1	10900000000	-1	10900000000	0	None	0	0	0	False	False	6	1	0
Balo Thời Trang Nam Cao Cấp, Balo da Phong Cách Thời Trang Hàn Quốc 2019_Hot Trend	Hà Nội	1571499149	1609994498	38495349	False	None	False	1	False	0.0	0	0	0	0	0	None	None	90000000000	-1	90000000000	-1	90000000000	0	None	70	0	0	False	False	5	0	0
Túi Xách Canvas Thời Trang Nam	Nước ngoài	1606138224	1609994498	3856274	False	50%	False	7	False	0.0	0	0	0	0	0	None	None	33660000000	66970000000	35910000000	71470000000	33660000000	66970000000	None	0	0	0	False	False	9	0	0
Thắt Lưng Da Pu 2 Lớp Thời Trang Nam	Nước ngoài	1605941201	1609994498	4053297	False	50%	False	48	False	0.0	0	0	0	0	0	None	None	46200000000	91940000000	46200000000	91940000000	46200000000	91940000000	None	0	0	0	False	False	6	0	0
Balo Thời Trang Nam B284220	TP. Hồ Chí Minh	1575724044	1609994498	34270454	False	None	False	1	False	0.0	0	0	0	0	0	None	None	170000000000	-1	170000000000	-1	170000000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1600519201	1609994498	9475297	False	None	False	3	False	0.0	0	0	0	0	0	None	None	35230000000	-1	35230000000	-1	35230000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1595926889	1609994498	14067609	False	None	False	3	False	0.0	0	0	0	0	0	None	None	31890000000	-1	31890000000	-1	31890000000	0	None	0	0	0	False	False	9	0	0
Balo Da Thời Trang Nam	Nước ngoài	1597902090	1609994498	12092408	False	5%	False	1	False	0.0	0	0	0	0	0	None	None	62430000000	65880000000	62430000000	65880000000	62430000000	65880000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989917	1609994498	10004581	False	None	False	4	False	0.0	0	0	0	0	0	None	None	42750000000	-1	42750000000	-1	42750000000	0	None	0	0	0	False	False	9	0	0
Ví da nam theo yêu cầu - Quà tặng ý nghĩa - Thời trang nam	Thừa Thiên Huế	1601019231	1609994498	8975267	False	None	False	1	False	0.0	0	0	0	0	0	None	None	11900000000	-1	11900000000	-1	11900000000	0	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Thể Thao Thời Trang Nam 2018	Nước ngoài	1597755810	1609994498	12238688	False	None	False	1	False	0.0	0	0	0	0	0	None	None	80110000000	-1	80110000000	-1	80110000000	0	None	0	0	0	False	False	6	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989575	1609994498	10004923	False	None	False	4	False	0.0	0	0	0	0	0	None	None	39040000000	-1	39040000000	-1	39040000000	0	None	0	0	0	False	False	8	0	0
Ví Nam Cao Cấp Chính Hãng Baellerry Thời Trang Nam Cao Cấp (VÍ KHỦNG LONG)	TP. Hồ Chí Minh	1604570661	1609994498	5423837	False	None	False	1	False	0.0	0	0	0	0	0	None	None	13500000000	-1	13500000000	-1	13500000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Canvas 14 Inch Thời Trang Nam	Nước ngoài	1591688617	1609994498	18305881	False	None	False	7	False	0.0	0	0	0	0	0	None	None	50320000000	-1	63240000000	-1	50320000000	0	None	1	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam 3 Màu Phong Cách TA0035	Hà Nội	1600912191	1609994498	9082307	False	None	False	3	False	0.0	0	0	0	0	0	None	None	8900000000	-1	8900000000	-1	8900000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596764800	1609994498	13229698	False	None	False	3	False	0.0	0	0	0	0	0	None	None	34750000000	-1	34750000000	-1	34750000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Đeo Vai Vải Bạt Đựng Máy Tính Thời Trang Nam Cao Cấp	Nước ngoài	1586773403	1609994498	23221095	False	29%	False	1	False	0.0	0	0	0	0	0	None	None	40230000000	56440000000	40230000000	56440000000	40230000000	56440000000	None	0	0	0	False	False	6	0	0
Túi thời trang nam - màu vàng (+ Quà tặng)	TP. Hồ Chí Minh	1583679582	1609994498	26314916	False	None	False	1	False	0.0	0	0	0	0	0	None	None	13800000000	-1	13800000000	-1	13800000000	0	None	0	0	0	False	False	3	0	0
Túi xách giả da đeo chéo thời trang nam	Nước ngoài	1570174823	1609994498	39819675	True	50%	False	2	False	0.0	0	0	0	0	0	None	None	21300000000	42600000000	21300000000	42600000000	21300000000	42600000000	None	0	0	0	False	False	9	0	0
